Roll,Name,Salary,Gender
991745,Gopal,59.54691591634198,Male
991746,Hari,9505.738758581068,Male
991747,Gopal,8546.477763634308,Male
991748,Hari,8162.351306846977,Male
991749,Gopal,5056.173059988677,Male
991750,Shyam,5092.234380886649,Male
991751,Hari,9334.956540728524,Male
991752,Ram,2690.6692972489386,Male
991753,Ram,2900.35998748888,Male
991754,Ram,7372.879328613931,Male
991755,Gopal,1681.1826139024,Male
991756,Sita,9287.171120179331,Female
991757,Sita,5543.157185722678,Female
991758,Shyam,6343.921233002874,Male
991759,Shyam,6421.661169145062,Male
991760,Gopal,2339.384294676684,Male
991761,Gopal,3601.056115666653,Male
991762,Hari,7860.20823667451,Male
991763,Hari,8691.581188516038,Male
991764,Hari,273.95782663331204,Male
991765,Sita,7708.28160878867,Female
991766,Hari,6162.672617041927,Male
991767,Shyam,1436.7904346042126,Male
991768,Shyam,9071.076134648025,Male
991769,Sita,3723.439900405093,Female
991770,Ram,4135.764186647295,Male
991771,Hari,5157.815794532316,Male
991772,Gopal,1900.3947050259296,Male
991773,Gopal,1352.4999950518534,Male
991774,Sita,654.957802394348,Female
991775,Sita,5541.08711101581,Female
991776,Gopal,876.4120363830297,Male
991777,Hari,35.469400549714706,Male
991778,Shyam,547.0877128599227,Male
991779,Ram,4010.36102587152,Male
991780,Hari,5042.449485581044,Male
991781,Ram,7669.906260789874,Male
991782,Hari,1467.5070209302787,Male
991783,Hari,9173.833885383288,Male
991784,Ram,6095.143049166294,Male
991785,Shyam,1041.9114795192452,Male
991786,Shyam,1939.6702413278333,Male
991787,Hari,8497.66023291339,Male
991788,Ram,1408.1551432866845,Male
991789,Shyam,8690.74810262006,Male
991790,Sita,6310.780132822726,Female
991791,Shyam,1802.771009828842,Male
991792,Sita,9779.063619236224,Female
991793,Gopal,914.5435579836536,Male
991794,Gopal,120.12598339952164,Male
991795,Hari,6982.185090854889,Male
991796,Hari,7133.033978484351,Male
991797,Shyam,2609.0233774136186,Male
991798,Shyam,8011.416017454593,Male
991799,Gopal,5446.883089404748,Male
991800,Sita,1327.688075990897,Female
991801,Gopal,1010.4854081348146,Male
991802,Ram,1553.9955273961805,Male
991803,Sita,258.1034348019562,Female
991804,Shyam,8296.952218552049,Male
991805,Ram,7888.2700518297,Male
991806,Hari,3649.0108310485034,Male
991807,Sita,3897.817752044965,Female
991808,Ram,1524.4396752887312,Male
991809,Shyam,52.66189207837613,Male
991810,Gopal,5732.481859076194,Male
991811,Gopal,9852.485951856792,Male
991812,Hari,9463.05160319163,Male
991813,Ram,4610.494728383487,Male
991814,Hari,8081.264485653903,Male
991815,Hari,5011.829615021116,Male
991816,Shyam,6758.680378899038,Male
991817,Gopal,7519.284102862042,Male
991818,Hari,123.45797186897876,Male
991819,Sita,5028.0887435321965,Female
991820,Hari,5530.200604454256,Male
991821,Ram,4020.692127943395,Male
991822,Shyam,917.260063765204,Male
991823,Hari,5981.630136027344,Male
991824,Sita,775.0315507200389,Female
991825,Sita,7177.803793058653,Female
991826,Sita,1539.2383626651451,Female
991827,Gopal,3652.724034701539,Male
991828,Shyam,3334.758957160064,Male
991829,Sita,8878.10795219772,Female
991830,Sita,9051.81041424705,Female
991831,Gopal,3132.3573969930817,Male
991832,Ram,6052.436595438694,Male
991833,Sita,7553.02278600497,Female
991834,Gopal,3720.702872329572,Male
991835,Hari,8176.930477319889,Male
991836,Shyam,4431.819745156482,Male
991837,Hari,8070.711050795766,Male
991838,Sita,1642.7033323293049,Female
991839,Hari,1296.154168639374,Male
991840,Hari,7575.867823552114,Male
991841,Sita,2689.872113604278,Female
991842,Gopal,2267.36568115291,Male
991843,Gopal,4379.291360168378,Male
991844,Shyam,425.7790885329993,Male
991845,Gopal,2807.320281177289,Male
991846,Shyam,6803.031306868321,Male
991847,Sita,5382.584167396483,Female
991848,Gopal,1422.246219650366,Male
991849,Hari,2014.6644701879316,Male
991850,Ram,1464.609865567782,Male
991851,Ram,1091.8425964079593,Male
991852,Hari,1311.4461690480427,Male
991853,Shyam,3479.24488738986,Male
991854,Ram,2309.3019294273254,Male
991855,Ram,5231.878957305896,Male
991856,Hari,9273.45605298406,Male
991857,Hari,1642.6551559418067,Male
991858,Shyam,9818.488195853652,Male
991859,Shyam,2869.2260065200894,Male
991860,Shyam,1489.8592342346817,Male
991861,Shyam,1622.2879966447024,Male
991862,Shyam,5171.589150319571,Male
991863,Hari,4134.502560681801,Male
991864,Ram,7366.380062561345,Male
991865,Gopal,6778.992135893037,Male
991866,Shyam,7751.971874640764,Male
991867,Ram,9827.620699062869,Male
991868,Hari,8345.625122706935,Male
991869,Hari,4713.563447414457,Male
991870,Shyam,9849.647850874951,Male
991871,Ram,1374.8035187782702,Male
991872,Sita,6254.271561431106,Female
991873,Sita,3334.8297516003613,Female
991874,Ram,92.01408978567916,Male
991875,Gopal,6175.86456586171,Male
991876,Hari,9879.679488994663,Male
991877,Shyam,7834.786931559442,Male
991878,Shyam,7283.394081446528,Male
991879,Sita,1663.6919321754528,Female
991880,Ram,5206.061091915498,Male
991881,Sita,9389.781555384712,Female
991882,Hari,6770.996481551254,Male
991883,Ram,5917.453829669607,Male
991884,Hari,2182.6668848792506,Male
991885,Gopal,1745.8149602120732,Male
991886,Shyam,9882.82175958278,Male
991887,Hari,3217.9197115828915,Male
991888,Hari,9915.21886758048,Male
991889,Ram,2331.824382167877,Male
991890,Sita,4815.490176967809,Female
991891,Shyam,4796.532307351999,Male
991892,Gopal,2986.1493521449624,Male
991893,Shyam,706.9815700492699,Male
991894,Shyam,1674.0789187815208,Male
991895,Shyam,7230.283011865222,Male
991896,Ram,4520.624187552859,Male
991897,Shyam,3286.1880360533937,Male
991898,Sita,437.28058154321127,Female
991899,Ram,9882.835619043057,Male
991900,Sita,8132.743619643105,Female
991901,Gopal,6936.385811097255,Male
991902,Ram,2330.1783540835418,Male
991903,Shyam,4218.836865013362,Male
991904,Shyam,6843.330047804329,Male
991905,Hari,888.7018670184054,Male
991906,Sita,9003.571521376272,Female
991907,Shyam,3172.2485135099,Male
991908,Shyam,5396.286501214017,Male
991909,Gopal,6151.528491103305,Male
991910,Gopal,9625.977091554883,Male
991911,Ram,5159.022925031204,Male
991912,Gopal,4290.99225129989,Male
991913,Sita,3268.419237934683,Female
991914,Sita,8662.564545283216,Female
991915,Hari,6931.078289502215,Male
991916,Shyam,7013.344163815689,Male
991917,Gopal,8718.70139271065,Male
991918,Ram,4885.256365777051,Male
991919,Shyam,7901.014424619753,Male
991920,Ram,3409.1323874810287,Male
991921,Hari,2447.4176835292583,Male
991922,Sita,1921.8217412236595,Female
991923,Ram,4575.9406512040005,Male
991924,Sita,821.3112379827004,Female
991925,Ram,4432.571364428347,Male
991926,Gopal,1376.505392756292,Male
991927,Hari,1351.188150370537,Male
991928,Shyam,552.3868995178127,Male
991929,Sita,333.8675529567292,Female
991930,Shyam,8250.439061226492,Male
991931,Hari,5485.556873687377,Male
991932,Hari,4766.172459998959,Male
991933,Hari,2511.9337956940744,Male
991934,Gopal,5780.965161936834,Male
991935,Sita,9087.216148614109,Female
991936,Shyam,6458.026485280515,Male
991937,Shyam,5206.333759526756,Male
991938,Sita,4950.2011632695885,Female
991939,Shyam,2095.3557467699925,Male
991940,Shyam,2456.53520284796,Male
991941,Ram,2432.677066882507,Male
991942,Hari,5487.683566158741,Male
991943,Shyam,4714.733817075942,Male
991944,Sita,3893.772568213184,Female
991945,Ram,8597.368220405579,Male
991946,Sita,1581.8221759579465,Female
991947,Gopal,1459.4376766500438,Male
991948,Shyam,5325.921450613399,Male
991949,Hari,4794.865064785371,Male
991950,Shyam,604.9762917352075,Male
991951,Shyam,1094.1129892882873,Male
991952,Ram,7940.493088960759,Male
991953,Hari,3938.7467814367983,Male
991954,Sita,6235.379657836204,Female
991955,Sita,7556.788335719584,Female
991956,Shyam,7910.279388247631,Male
991957,Hari,4308.547539320521,Male
991958,Shyam,640.8127558759502,Male
991959,Shyam,1047.6173840399772,Male
991960,Hari,373.8622391614777,Male
991961,Hari,7008.319980005203,Male
991962,Shyam,429.3538554084087,Male
991963,Shyam,5504.417674670136,Male
991964,Sita,2285.98083787836,Female
991965,Sita,9897.464183812375,Female
991966,Ram,7310.617886691395,Male
991967,Gopal,8172.380540487639,Male
991968,Hari,9367.537807227242,Male
991969,Shyam,7320.516244980376,Male
991970,Sita,5815.423940449883,Female
991971,Shyam,171.57255062070885,Male
991972,Hari,5700.450358668479,Male
991973,Ram,2484.4899498288096,Male
991974,Gopal,2712.270981330116,Male
991975,Hari,9582.159821800122,Male
991976,Sita,9658.307867638116,Female
991977,Gopal,8414.25683961815,Male
991978,Shyam,5229.655851274831,Male
991979,Ram,1688.9932673715946,Male
991980,Hari,8360.733859640628,Male
991981,Ram,5903.902653714222,Male
991982,Gopal,5107.252449442402,Male
991983,Shyam,8101.65123233239,Male
991984,Sita,5787.589663873908,Female
991985,Sita,4608.090270460264,Female
991986,Gopal,7438.784898351387,Male
991987,Hari,7685.185669435561,Male
991988,Gopal,5544.524231664778,Male
991989,Gopal,3972.99404047637,Male
991990,Shyam,8751.958256454993,Male
991991,Gopal,7449.575451735309,Male
991992,Gopal,5502.585036725806,Male
991993,Ram,7232.827200016216,Male
991994,Gopal,3009.4295638482918,Male
991995,Shyam,5174.756697228988,Male
991996,Ram,2520.303984641723,Male
991997,Sita,3961.530733793124,Female
991998,Hari,5585.796424536647,Male
991999,Shyam,4650.778355307107,Male
992000,Gopal,6745.523033735433,Male
992001,Gopal,4150.442884051513,Male
992002,Hari,3080.699721973326,Male
992003,Ram,7453.310297463887,Male
992004,Ram,4209.027926152232,Male
992005,Shyam,3956.7612825130896,Male
992006,Ram,7851.516313423841,Male
992007,Ram,6027.049243845773,Male
992008,Shyam,563.7910737119289,Male
992009,Gopal,3711.776788225866,Male
992010,Gopal,5079.750040184364,Male
992011,Sita,4523.3888016392,Female
992012,Ram,4859.197667960074,Male
992013,Hari,4390.513958707543,Male
992014,Hari,2623.8705280802665,Male
992015,Sita,5842.78714576072,Female
992016,Ram,2999.567345169506,Male
992017,Shyam,53.24057919587233,Male
992018,Sita,4283.956209310548,Female
992019,Sita,2669.9887521760647,Female
992020,Gopal,2822.0901607391656,Male
992021,Sita,3119.0610340217227,Female
992022,Sita,3852.153782556974,Female
992023,Sita,1332.4025408762009,Female
992024,Shyam,2711.164985102302,Male
992025,Shyam,8530.590229891814,Male
992026,Shyam,2714.0542991786697,Male
992027,Gopal,1904.9295208886929,Male
992028,Sita,8008.180274860308,Female
992029,Shyam,1887.2340668236031,Male
992030,Shyam,2795.0016785197054,Male
992031,Sita,9997.767858172165,Female
992032,Sita,8305.646266779546,Female
992033,Sita,9212.846741361904,Female
992034,Hari,9047.196631036872,Male
992035,Shyam,4962.640141413076,Male
992036,Sita,9584.865990273636,Female
992037,Hari,9333.39106703228,Male
992038,Gopal,6588.157000546813,Male
992039,Shyam,5972.300865039024,Male
992040,Hari,1641.835707283503,Male
992041,Ram,1252.0627679084473,Male
992042,Gopal,1704.8356409036392,Male
992043,Hari,1666.7091093866893,Male
992044,Gopal,4847.109227924237,Male
992045,Shyam,4612.031466018008,Male
992046,Gopal,6337.866460263542,Male
992047,Hari,7922.558008566687,Male
992048,Ram,8458.89181641551,Male
992049,Hari,4641.32642794576,Male
992050,Gopal,5950.306674091052,Male
992051,Hari,8605.091997424106,Male
992052,Ram,4492.228610737816,Male
992053,Gopal,3513.8341615251456,Male
992054,Hari,8740.618002055226,Male
992055,Shyam,5743.365230368135,Male
992056,Shyam,2395.602193208012,Male
992057,Shyam,7247.457173335594,Male
992058,Hari,7160.447092493489,Male
992059,Shyam,5421.696947178526,Male
992060,Sita,8163.50956240606,Female
992061,Shyam,1308.815289464325,Male
992062,Shyam,6352.385230373054,Male
992063,Sita,7808.852343956271,Female
992064,Shyam,2972.889200494693,Male
992065,Ram,3591.762303279521,Male
992066,Sita,226.949564518274,Female
992067,Shyam,3299.165223929945,Male
992068,Shyam,2899.906277445617,Male
992069,Gopal,9156.56511743534,Male
992070,Sita,742.0980410025358,Female
992071,Sita,546.018268543389,Female
992072,Shyam,4090.985854039286,Male
992073,Shyam,1764.39762516715,Male
992074,Ram,2748.972962275352,Male
992075,Gopal,7223.717697277951,Male
992076,Shyam,7679.026817411232,Male
992077,Sita,7510.64365146933,Female
992078,Gopal,9523.691265999663,Male
992079,Ram,1369.184902570437,Male
992080,Gopal,4621.320935975214,Male
992081,Hari,6411.598420228519,Male
992082,Hari,2048.9239083257394,Male
992083,Sita,1505.550579912638,Female
992084,Ram,4126.1464827224045,Male
992085,Ram,2378.5268770121647,Male
992086,Ram,1242.4859559731938,Male
992087,Hari,7436.286536271634,Male
992088,Sita,7360.875612715379,Female
992089,Shyam,2009.413238739384,Male
992090,Shyam,8164.677938368245,Male
992091,Hari,9578.528280367957,Male
992092,Shyam,4348.212180270676,Male
992093,Ram,2852.076452791036,Male
992094,Ram,1140.5091740634066,Male
992095,Hari,2174.13821470742,Male
992096,Sita,2679.699486067125,Female
992097,Sita,3405.0039299740133,Female
992098,Hari,120.5021221516034,Male
992099,Ram,1165.7782911498837,Male
992100,Gopal,5588.624156320901,Male
992101,Hari,237.2775176803388,Male
992102,Ram,5080.434948251686,Male
992103,Shyam,9457.36900386403,Male
992104,Shyam,9175.379691437782,Male
992105,Sita,6938.534577298584,Female
992106,Ram,8423.366379826146,Male
992107,Gopal,2475.518650227674,Male
992108,Shyam,884.4899148575491,Male
992109,Gopal,4034.571179704226,Male
992110,Ram,5909.537498670432,Male
992111,Hari,348.2821141681125,Male
992112,Sita,7855.05384630143,Female
992113,Ram,4799.831844526097,Male
992114,Hari,5289.8776715776685,Male
992115,Ram,5883.08916970295,Male
992116,Shyam,5782.200053283925,Male
992117,Hari,6713.17406337587,Male
992118,Hari,1738.381891251689,Male
992119,Ram,4446.131357278617,Male
992120,Shyam,6956.009931212708,Male
992121,Shyam,4674.490468761855,Male
992122,Hari,8714.032934121298,Male
992123,Shyam,2820.372939807113,Male
992124,Shyam,3161.543866899632,Male
992125,Sita,8154.010261058854,Female
992126,Sita,1234.153210157889,Female
992127,Hari,8597.47480278479,Male
992128,Gopal,9268.51170766253,Male
992129,Hari,8103.364189855942,Male
992130,Ram,2832.978632028803,Male
992131,Gopal,63.17452067302387,Male
992132,Ram,2298.6119448904365,Male
992133,Shyam,4499.358540070842,Male
992134,Hari,7986.835491878714,Male
992135,Ram,69.2308976409406,Male
992136,Hari,8193.634588499692,Male
992137,Sita,8937.217948108022,Female
992138,Sita,2403.325310146266,Female
992139,Gopal,6920.2124573709125,Male
992140,Ram,7656.842278933735,Male
992141,Ram,3661.132491454986,Male
992142,Ram,6005.964606811335,Male
992143,Sita,4021.542696330619,Female
992144,Shyam,5300.698770889169,Male
992145,Sita,6571.702350752011,Female
992146,Gopal,5965.519286123217,Male
992147,Sita,9993.416524982764,Female
992148,Shyam,9963.937318902295,Male
992149,Hari,1132.2637610272602,Male
992150,Ram,2668.0051169395224,Male
992151,Ram,3102.006313237337,Male
992152,Shyam,1952.4869051617864,Male
992153,Sita,788.5836798298029,Female
992154,Hari,5501.9026343931055,Male
992155,Sita,5468.692892458535,Female
992156,Hari,6838.756110810925,Male
992157,Gopal,1695.4094632159445,Male
992158,Gopal,1359.330312392989,Male
992159,Gopal,6676.804580286411,Male
992160,Shyam,6037.652886072494,Male
992161,Hari,4650.320870334896,Male
992162,Shyam,6548.266886772164,Male
992163,Shyam,6793.600118757879,Male
992164,Gopal,8165.246674877481,Male
992165,Gopal,8060.079310746093,Male
992166,Gopal,6393.622139789711,Male
992167,Shyam,3553.6667010509072,Male
992168,Sita,4562.445358007832,Female
992169,Hari,6743.82185580053,Male
992170,Gopal,4234.428662701362,Male
992171,Sita,7456.862206570282,Female
992172,Sita,5510.273280822343,Female
992173,Hari,2418.4172746074,Male
992174,Shyam,5953.204244198482,Male
992175,Ram,5453.863978620369,Male
992176,Shyam,3621.034402836315,Male
992177,Shyam,6824.555304805473,Male
992178,Gopal,6213.79410117485,Male
992179,Shyam,8033.967069602217,Male
992180,Hari,7605.984701633054,Male
992181,Sita,3878.348533898698,Female
992182,Hari,2457.5748734373483,Male
992183,Gopal,6968.941631727746,Male
992184,Ram,1426.9551377714697,Male
992185,Shyam,9581.73589560142,Male
992186,Sita,8496.625175339846,Female
992187,Hari,4116.581230821999,Male
992188,Ram,3624.245651243065,Male
992189,Sita,5168.261926209421,Female
992190,Gopal,3438.8320335284807,Male
992191,Sita,7090.860338105872,Female
992192,Gopal,4071.880068496746,Male
992193,Ram,3426.52509172805,Male
992194,Gopal,1307.3363062687372,Male
992195,Shyam,8591.382806971838,Male
992196,Shyam,3340.268968709884,Male
992197,Sita,7679.6478447968175,Female
992198,Shyam,9867.275251085655,Male
992199,Hari,1660.9302169616158,Male
992200,Gopal,27.8261755303022,Male
992201,Gopal,4158.010506464531,Male
992202,Shyam,5332.666349816115,Male
992203,Gopal,3089.8328862631683,Male
992204,Ram,6946.437424590852,Male
992205,Ram,3523.2427222165543,Male
992206,Gopal,3319.2501536773466,Male
992207,Gopal,6903.693490023479,Male
992208,Ram,424.8083403578817,Male
992209,Gopal,9062.967932844413,Male
992210,Hari,1109.4920085250603,Male
992211,Shyam,8407.546251370333,Male
992212,Hari,3159.543883087352,Male
992213,Gopal,2042.481113142748,Male
992214,Ram,9332.351671515464,Male
992215,Shyam,1745.165768249103,Male
992216,Hari,3391.397244838378,Male
992217,Gopal,3688.5002698146463,Male
992218,Shyam,8022.269896836663,Male
992219,Hari,7916.262710070726,Male
992220,Hari,4395.334743731702,Male
992221,Hari,2044.1494045222764,Male
992222,Ram,2982.917176108415,Male
992223,Hari,204.6627416285785,Male
992224,Hari,3942.182608119818,Male
992225,Hari,4765.904236624769,Male
992226,Gopal,5974.592079530595,Male
992227,Shyam,8130.261509336647,Male
992228,Sita,4139.3162898662895,Female
992229,Hari,1107.9523533904978,Male
992230,Gopal,9451.054491230536,Male
992231,Shyam,7398.012725630566,Male
992232,Shyam,9469.026092978302,Male
992233,Shyam,8063.203448729969,Male
992234,Ram,255.01701469855308,Male
992235,Shyam,9495.096407545863,Male
992236,Sita,6686.506140311599,Female
992237,Hari,3746.058272733117,Male
992238,Hari,2373.6089840913364,Male
992239,Sita,8622.700457009227,Female
992240,Hari,4430.301769357834,Male
992241,Ram,1547.0817520834723,Male
992242,Hari,1568.9553332973294,Male
992243,Hari,3554.710546920652,Male
992244,Hari,1517.9946242296348,Male
992245,Shyam,622.9605418395845,Male
992246,Hari,226.46210236889172,Male
992247,Gopal,4119.4143944704665,Male
992248,Gopal,1893.119535226916,Male
992249,Hari,3135.2436020116324,Male
992250,Gopal,6333.299639475002,Male
992251,Ram,5378.481474982199,Male
992252,Gopal,5063.684394613334,Male
992253,Hari,515.3275290853799,Male
992254,Shyam,3630.761806612615,Male
992255,Hari,8949.986868438024,Male
992256,Ram,5936.987448248754,Male
992257,Ram,3497.803188290736,Male
992258,Hari,4139.499718257132,Male
992259,Hari,2412.038230521312,Male
992260,Ram,8891.64234620878,Male
992261,Sita,6617.966026964438,Female
992262,Gopal,2691.420014626549,Male
992263,Gopal,1574.8473527740614,Male
992264,Shyam,3369.7422244523377,Male
992265,Sita,1572.9189484095507,Female
992266,Sita,8613.534376830243,Female
992267,Hari,2743.774934573898,Male
992268,Shyam,3499.6095858798926,Male
992269,Shyam,5788.048153860842,Male
992270,Gopal,3375.519474416624,Male
992271,Hari,6908.039526530375,Male
992272,Gopal,1393.66206837625,Male
992273,Ram,2126.6237607612047,Male
992274,Hari,5189.2580050245015,Male
992275,Gopal,2763.7107377120574,Male
992276,Gopal,2581.6540630181894,Male
992277,Sita,1577.0950518375437,Female
992278,Sita,4646.697717766228,Female
992279,Ram,5805.013908530883,Male
992280,Hari,6615.158846573789,Male
992281,Sita,9699.397648390746,Female
992282,Hari,4800.209746034956,Male
992283,Sita,4562.276999204619,Female
992284,Ram,817.1066668347271,Male
992285,Sita,9626.391722818124,Female
992286,Hari,3763.608535959612,Male
992287,Ram,2042.079516066102,Male
992288,Ram,2255.0632655729573,Male
992289,Gopal,2154.9523284296324,Male
992290,Ram,5740.342480231166,Male
992291,Gopal,7003.455047456455,Male
992292,Shyam,475.2092246892059,Male
992293,Gopal,7188.167928279575,Male
992294,Shyam,7085.814502330297,Male
992295,Hari,2219.3027742358863,Male
992296,Sita,1327.2375559489435,Female
992297,Sita,4841.800255058864,Female
992298,Hari,7862.850022094369,Male
992299,Ram,8918.586818337943,Male
992300,Ram,943.9587966972916,Male
992301,Shyam,3293.618688338783,Male
992302,Hari,8586.358566270297,Male
992303,Gopal,4339.683549121597,Male
992304,Sita,4992.196310831557,Female
992305,Gopal,7291.862719244293,Male
992306,Hari,6598.21278307258,Male
992307,Shyam,7200.2504744100015,Male
992308,Gopal,6793.017021454642,Male
992309,Sita,8288.930424704777,Female
992310,Gopal,8431.281108630803,Male
992311,Ram,2277.968239160501,Male
992312,Shyam,2508.300587872905,Male
992313,Ram,412.65817543843065,Male
992314,Ram,6992.633630510492,Male
992315,Hari,4212.110723606976,Male
992316,Hari,1413.362730342939,Male
992317,Hari,5901.945626802384,Male
992318,Shyam,9451.548002311776,Male
992319,Sita,338.94795937707835,Female
992320,Hari,954.2498407520538,Male
992321,Gopal,8590.99623052849,Male
992322,Gopal,1326.88090389101,Male
992323,Gopal,1387.580141881669,Male
992324,Gopal,7523.896122221377,Male
992325,Hari,8617.410236463598,Male
992326,Ram,5627.090980893596,Male
992327,Sita,5956.775189602039,Female
992328,Hari,2656.0015716872745,Male
992329,Shyam,4972.925520388875,Male
992330,Ram,3273.204117080878,Male
992331,Hari,2713.3904058454173,Male
992332,Gopal,3025.1921193852827,Male
992333,Sita,2353.405806659732,Female
992334,Shyam,1081.716862181121,Male
992335,Shyam,5087.596923942556,Male
992336,Shyam,2374.345244605558,Male
992337,Gopal,5293.748952442832,Male
992338,Shyam,2732.442619094532,Male
992339,Ram,8827.361103465004,Male
992340,Hari,7978.976892187368,Male
992341,Sita,8671.745627506256,Female
992342,Shyam,7975.644272608097,Male
992343,Shyam,309.29361032867365,Male
992344,Hari,2373.0658870570096,Male
992345,Shyam,7847.013208517552,Male
992346,Gopal,6800.739884321908,Male
992347,Hari,1781.9600762467812,Male
992348,Sita,9328.010765661427,Female
992349,Sita,6218.5271416760415,Female
992350,Hari,6235.594612105654,Male
992351,Shyam,5443.142764066973,Male
992352,Hari,6456.16259864246,Male
992353,Sita,9187.733462880662,Female
992354,Sita,6230.608981341467,Female
992355,Ram,2177.1622972746786,Male
992356,Gopal,2688.656887680532,Male
992357,Gopal,1432.7251169959209,Male
992358,Sita,2182.297346878341,Female
992359,Gopal,4676.279455591473,Male
992360,Sita,3661.781307876577,Female
992361,Gopal,4933.643044304667,Male
992362,Hari,2083.499408413561,Male
992363,Shyam,8546.32684573315,Male
992364,Gopal,4790.094620401337,Male
992365,Hari,9675.187492442352,Male
992366,Sita,3607.0035002562,Female
992367,Shyam,565.1859881140319,Male
992368,Gopal,6884.515546171929,Male
992369,Gopal,6109.542718846755,Male
992370,Sita,7516.303921163278,Female
992371,Hari,2912.275936448272,Male
992372,Sita,2642.579607321889,Female
992373,Shyam,4973.998261824517,Male
992374,Sita,3316.763213262516,Female
992375,Hari,7648.579487497955,Male
992376,Shyam,4587.389989096421,Male
992377,Shyam,9228.66295212226,Male
992378,Shyam,7579.708716929323,Male
992379,Hari,2117.303534457122,Male
992380,Ram,8824.901746403839,Male
992381,Sita,7519.252684606153,Female
992382,Ram,4877.489388955077,Male
992383,Gopal,7814.197536138029,Male
992384,Shyam,5681.836720805897,Male
992385,Hari,157.49524881386256,Male
992386,Shyam,5373.768343441221,Male
992387,Shyam,4637.259914988686,Male
992388,Sita,3504.7065101896446,Female
992389,Gopal,4447.303392046611,Male
992390,Ram,6330.298273421127,Male
992391,Shyam,7870.161261572823,Male
992392,Hari,9290.105237266807,Male
992393,Sita,8867.26687092596,Female
992394,Ram,1830.9218045999755,Male
992395,Hari,9032.136126438245,Male
992396,Shyam,8740.004151955214,Male
992397,Gopal,3291.299547988556,Male
992398,Ram,4724.70063331539,Male
992399,Gopal,3509.1903594897944,Male
992400,Ram,2158.633271762525,Male
992401,Shyam,6794.684891929093,Male
992402,Shyam,8534.515627244431,Male
992403,Shyam,5844.967407226039,Male
992404,Shyam,1075.8124184762385,Male
992405,Ram,6571.988278268387,Male
992406,Hari,548.0129446186577,Male
992407,Gopal,3767.59139695624,Male
992408,Shyam,264.4143656409204,Male
992409,Sita,3182.478192108407,Female
992410,Sita,2890.3303081815257,Female
992411,Shyam,438.67335418022014,Male
992412,Ram,1715.064102938838,Male
992413,Ram,2751.9709798856284,Male
992414,Shyam,9775.58537757758,Male
992415,Sita,4802.436360192957,Female
992416,Gopal,680.162686395489,Male
992417,Ram,8618.390069897881,Male
992418,Shyam,9574.75477490614,Male
992419,Hari,837.1321895542005,Male
992420,Hari,7063.446509966747,Male
992421,Ram,1930.7135500757956,Male
992422,Sita,6250.92666723356,Female
992423,Hari,1518.3282287868349,Male
992424,Ram,7130.229134386623,Male
992425,Shyam,774.6005402164435,Male
992426,Shyam,5376.261811322158,Male
992427,Shyam,407.5408267217096,Male
992428,Hari,8048.157437640356,Male
992429,Sita,8952.038815805157,Female
992430,Shyam,981.2450946832008,Male
992431,Gopal,4378.269101929269,Male
992432,Ram,6269.874409613902,Male
992433,Gopal,1517.5353586350482,Male
992434,Gopal,8912.197366615224,Male
992435,Ram,6181.017720961587,Male
992436,Gopal,1760.8216201712646,Male
992437,Sita,4446.203126533964,Female
992438,Shyam,1408.2222739366568,Male
992439,Gopal,2712.263389501041,Male
992440,Hari,7974.484118638632,Male
992441,Ram,8801.073978985994,Male
992442,Shyam,4733.705241783522,Male
992443,Hari,8717.475896216953,Male
992444,Shyam,433.78698627193455,Male
992445,Ram,1910.9420191688887,Male
992446,Shyam,34.60456456596872,Male
992447,Hari,4365.68512589732,Male
992448,Ram,4762.153804495738,Male
992449,Shyam,5635.756386591545,Male
992450,Gopal,1643.590298032883,Male
992451,Gopal,91.56662880014376,Male
992452,Hari,149.25482692580317,Male
992453,Sita,2719.3605806263,Female
992454,Shyam,9343.85658939639,Male
992455,Ram,122.27747621121,Male
992456,Hari,906.9425069017334,Male
992457,Hari,8294.354520668954,Male
992458,Hari,9772.052353054074,Male
992459,Ram,2800.470192887237,Male
992460,Sita,4076.478290667409,Female
992461,Sita,8279.617570128237,Female
992462,Ram,7120.328518387654,Male
992463,Hari,4804.273092176306,Male
992464,Sita,2643.8535638642,Female
992465,Hari,1015.3828746376726,Male
992466,Ram,5991.512723338324,Male
992467,Shyam,2176.649327561008,Male
992468,Hari,3442.7468306841797,Male
992469,Gopal,1512.292569125826,Male
992470,Ram,5051.298013377772,Male
992471,Gopal,2749.71007373206,Male
992472,Sita,1656.5599641883275,Female
992473,Hari,333.54898165259937,Male
992474,Shyam,8454.343305156595,Male
992475,Sita,3374.16131839082,Female
992476,Hari,2149.7525076803468,Male
992477,Gopal,5509.429934940319,Male
992478,Shyam,3089.1065855632137,Male
992479,Sita,1914.7313620111595,Female
992480,Gopal,6611.886604514393,Male
992481,Hari,8258.423108941843,Male
992482,Sita,7962.463864691457,Female
992483,Shyam,6192.34466566251,Male
992484,Hari,1978.347889835006,Male
992485,Shyam,5677.035920090152,Male
992486,Gopal,539.9774537643032,Male
992487,Hari,6992.55757811808,Male
992488,Ram,3660.537552029428,Male
992489,Ram,2048.1104823874957,Male
992490,Ram,3765.564240597482,Male
992491,Ram,5029.33227109704,Male
992492,Sita,4114.881019342558,Female
992493,Sita,8189.158063850369,Female
992494,Gopal,6248.771340044974,Male
992495,Sita,4622.322334113013,Female
